GEOID20,District
080770010024024,3
080770010024025,3
080770010024026,3
080770010024028,3
080770010024029,3
080770010024030,3
080770010024031,3
080770016001068,3
080770016001069,3
080770016002040,3
080770016002042,3
080770016002043,3
080770016002048,3
080770009002061,3
080770009002062,3
080770009002063,3
080770009002064,3
080770009002065,3
080770009002066,3
080770009002067,3
080770009002068,3
080770009002069,3
080770009002070,3
080770010023000,3
080770010023001,3
080770010023002,3
080770010023003,3
080770010023004,3
080770010023005,3
080770010023006,3
080770010023007,3
080770010023008,3
080770010023009,3
080770010023010,3
080770010023011,3
080770010023012,3
080770010023013,3
080770010023014,3
080770010023015,3
080770010023016,3
080770010023017,3
080770010023018,3
080770010023019,3
080770010023020,3
080770010023021,3
080770010023022,3
080770010023023,3
080770010023024,3
080770010023025,3
080770010023026,3
080770010023027,3
080770010023028,3
080770010023029,3
080770010023030,3
080770010023031,3
080770010023032,3
080770010023033,3
080770010023034,3
080770010023035,3
080770010023036,3
080770010023037,3
080770010023038,3
080770010013000,3
080770010013001,3
080770010013025,3
080770010013026,3
080770010013027,3
080770010013028,3
080770010013029,3
080770010013033,3
080770011031000,3
080770011031001,3
080770011031002,3
080770011031003,3
080770011031004,3
080770011032005,3
080770011032006,3
080770016002002,3
080770016002005,3
080770016002006,3
080770016002007,3
080770016002014,3
080770016002015,3
080770016002016,3
080770016002017,3
080770016002018,3
080770016002019,3
080770016002020,3
080770016002021,3
080770016002022,3
080770016002023,3
080770016002024,3
080770016002025,3
080770016002026,3
080770016002027,3
080770016002028,3
080770016002029,3
080770016002030,3
080770016002032,3
080770016002033,3
080770016002034,3
080770016002035,3
080770016002036,3
080770016002037,3
080770016002038,3
080770016002044,3
080770016002045,3
080770016002046,3
080770016002047,3
080770016002053,3
080770016002054,3
080770016002055,3
080770016002056,3
080770016002057,3
080770016002058,3
080770016002059,3
080770016002060,3
080770016002061,3
080770016002062,3
080770016002063,3
080770016002066,3
080770016002067,3
080770016002068,3
080770016002069,3
080770016002070,3
080770016002073,3
080770016002076,3
080770015022000,3
080770015022001,3
080770015022002,3
080770015022007,3
080770015022008,3
080770016002000,3
080770016002003,3
080770016002004,3
080770016002008,3
080770016002009,3
080770016002010,3
080770016002011,3
080770016002012,3
080770016002013,3
080770017022003,3
080770017024000,3
080770018002001,3
080770018002002,3
080770018002003,3
080770018002004,3
080770018002005,3
080770018002006,3
080770018002007,3
080770018002008,3
080770018002009,3
080770018002010,3
080770018002011,3
080770018002012,3
080770018002013,3
080770018002014,3
080770018002015,3
080770018002016,3
080770018002017,3
080770018002018,3
080770018002019,3
080770018002020,3
080770018002021,3
080770018002022,3
080770018002023,3
080770018002024,3
080770018002025,3
080770018002026,3
080770018002027,3
080770018002028,3
080770018002029,3
080770018002030,3
080770018002031,3
080770018002032,3
080770018002033,3
080770018002034,3
080770018002035,3
080770018002036,3
080770018002037,3
080770018002038,3
080770018002039,3
080770018002040,3
080770018002041,3
080770018002042,3
080770018002043,3
080770018002046,3
080770018002047,3
080770018002048,3
080770018002049,3
080770018002050,3
080770018002051,3
080770018002052,3
080770018002053,3
080770018002054,3
080770018002055,3
080770018002056,3
080770018002057,3
080770018002058,3
080770018002059,3
080770018002060,3
080770018002061,3
080770018002062,3
080770018002063,3
080770018002064,3
080770018002065,3
080770018002066,3
080770018002067,3
080770018002068,3
080770018002069,3
080770018002070,3
080770018002071,3
080770018002072,3
080770018002073,3
080770018002074,3
080770018002075,3
080770018002076,3
080770018002077,3
080770018002078,3
080770018002079,3
080770018002080,3
080770018002081,3
080770018002082,3
080770018002083,3
080770018002084,3
080770018002085,3
080770018002086,3
080770018002087,3
080770018002088,3
080770018002089,3
080770018002090,3
080770018002091,3
080770018002092,3
080770018002093,3
080770018002094,3
080770018002095,3
080770018002096,3
080770018002097,3
080770018002098,3
080770018002099,3
080770018002100,3
080770018002101,3
080770018002102,3
080770018002103,3
080770018002104,3
080770018002105,3
080770018002107,3
080770018002108,3
080770018002109,3
080770018002110,3
080770018002111,3
080770018002112,3
080770018002113,3
080770018002114,3
080770018002115,3
080770018002116,3
080770018002117,3
080770018002121,3
080770018002144,3
080770018002166,3
080770018002167,3
080770018002168,3
080770018002169,3
080770018002170,3
080770018002171,3
080770018002172,3
080770018002173,3
080770018002174,3
080770018002175,3
080770018002176,3
080770018002185,3
080770018002272,3
080770018002276,3
080770018002277,3
080770018002278,3
080770018002279,3
080770018002280,3
080770018002281,3
080770018002282,3
080770018002283,3
080770018002284,3
080770018002285,3
080770018002287,3
080770018002288,3
080770018002289,3
080770018002290,3
080770018002291,3
080770018002292,3
080770018002293,3
080770011024000,3
080770011024001,3
080770011024002,3
080770011024003,3
080770011024004,3
080770011024006,3
080770011024007,3
080770011024008,3
080770011024012,3
080770011024017,3
080770011024019,3
080770011024023,3
080770011024024,3
080770011024049,3
080770011024050,3
080770011024051,3
080770011024052,3
080770011024053,3
080770011024054,3
080770011024055,3
080770011024056,3
080770011024057,3
080770011024065,3
080770011024066,3
080770011032033,3
080770016002071,3
080770016002072,3
080770016002074,3
080770016002075,3
080770017031005,3
080770017031006,3
080770017031007,3
080770017031008,3
080770017031009,3
080770017031010,3
080770017031011,3
080770017031012,3
080770017031016,3
080770017031017,3
080770017033000,3
080770017033001,3
080770017033002,3
080770017033003,3
080770017033004,3
080770017033005,3
080770017033006,3
080770017033007,3
080770017033008,3
080770017033009,3
080770017033010,3
080770017033011,3
080770017033012,3
080770017033013,3
080770017033019,3
080770017033020,3
080770017033021,3
080770017033022,3
080770017033023,3
080770017033024,3
080770017033025,3
080770017021004,3
080770017021005,3
080770017021006,3
080770017024020,3
080770017024021,3
080770017024022,3
080770017024023,3
080770017024024,3
080770017024025,3
080770017024026,3
080770017024027,3
080770017031000,3
080770017031001,3
080770017031002,3
080770017031003,3
080770017031004,3
080770017031013,3
080770017031014,3
080770017031015,3
080770017031018,3
080770017031019,3
080770017031020,3
080770017031021,3
080770017031022,3
080770017032000,3
080770017032001,3
080770017032002,3
080770017032003,3
080770017032004,3
080770017032005,3
080770017032006,3
080770017032017,3
080770017033014,3
080770017033015,3
080770017033016,3
080770017033017,3
080770017033018,3
080770017033026,3
080770017051000,3
080770017051001,3
080770017051002,3
080770017051003,3
080770017051004,3
080770017051005,3
080770017051006,3
080770017051007,3
080770017051008,3
080770017051009,3
080770017051010,3
080770017051011,3
080770017051012,3
080770017051013,3
080770017051014,3
080770017051015,3
080770017051016,3
080770017051017,3
080770017051020,3
080770017051021,3
080770017051022,3
080770017051023,3
080770017051024,3
080770017051025,3
080770017051026,3
080770017052007,3
080770017052008,3
080770017052009,3
080770017052010,3
080770017052011,3
080770017052012,3
080770017052013,3
080770017052014,3
080770017052015,3
080770017052016,3
080770017052017,3
080770017052018,3
080770017052019,3
080770017052020,3
080770017052021,3
080770017052029,3
080770010012000,3
080770010012001,3
080770010012002,3
080770010012006,3
080770010012007,3
080770010013031,3
080770010013032,3
080770010021003,3
080770010021004,3
080770010021005,3
080770010021006,3
080770010021010,3
080770010021011,3
080770010021012,3
080770010021013,3
080770010021014,3
080770010021015,3
080770010021016,3
080770010021017,3
080770010021018,3
080770010021019,3
080770010021020,3
080770010021021,3
080770010024005,3
080770010024006,3
080770010024007,3
080770010024022,3
080770010024023,3
080770010024027,3
080770016002049,3
080770016002050,3
080770016002051,3
080770016002052,3
080770006011000,3
080770006011001,3
080770006012000,3
080770006012001,3
080770006012002,3
080770006012003,3
080770006012004,3
080770006012005,3
080770006012006,3
080770006012007,3
080770006012008,3
080770006012009,3
080770006012010,3
080770006012014,3
080770006012015,3
080770006012016,3
080770006014000,3
080770006014001,3
080770006014002,3
080770006014003,3
080770006014004,3
080770006014005,3
080770006014006,3
080770006014010,3
080770006022002,3
080770006022003,3
080770006022004,3
080770006022005,3
080770006024000,3
080770006024001,3
080770006024009,3
080770006024010,3
080770006024011,3
080770010011015,3
080770010011016,3
080770010011017,3
080770010011018,3
080770010011019,3
080770010011020,3
080770010011021,3
080770010011022,3
080770010011023,3
080770010011024,3
080770010012008,3
080770010012012,3
080770005001000,3
080770005001001,3
080770005001002,3
080770005001003,3
080770005001004,3
080770005001005,3
080770005001006,3
080770005001007,3
080770005001008,3
080770006011002,3
080770006011003,3
080770006011004,3
080770006014007,3
080770006014008,3
080770006014009,3
080770010012003,3
080770010012004,3
080770010012005,3
080770010012009,3
080770010012010,3
080770010012011,3
080770010021023,3
080770010022000,3
080770010022001,3
080770010022002,3
080770010022003,3
080770010022004,3
080770010022005,3
080770010022006,3
080770010011000,3
080770010011001,3
080770010011002,3
080770010011003,3
080770010011004,3
080770010011005,3
080770010011006,3
080770010011007,3
080770010011008,3
080770010011009,3
080770010011010,3
080770010011011,3
080770010011012,3
080770010011013,3
080770010011014,3
080770010013002,3
080770010013003,3
080770010013004,3
080770010013005,3
080770010013006,3
080770010013007,3
080770010013008,3
080770010013009,3
080770010013010,3
080770010013011,3
080770010013012,3
080770010013013,3
080770010013014,3
080770010013015,3
080770010013016,3
080770010013017,3
080770010013018,3
080770010013019,3
080770010013020,3
080770010013021,3
080770010013030,3
080770010013034,3
080770010013035,3
080770010013036,3
080770010021000,3
080770010021001,3
080770010021002,3
080770010021007,3
080770010021008,3
080770010021009,3
080770004001000,3
080770004001001,3
080770004001002,3
080770004001003,3
080770004001004,3
080770004001005,3
080770004001006,3
080770004001007,3
080770004001008,3
080770004001009,3
080770004001010,3
080770004001011,3
080770004001012,3
080770004001013,3
080770004001014,3
080770004002000,3
080770004002001,3
080770004002002,3
080770004002003,3
080770004002004,3
080770004002005,3
080770004002006,3
080770004002007,3
080770004002008,3
080770004002009,3
080770004002010,3
080770004002011,3
080770004002012,3
080770004002013,3
080770004002014,3
080770004002015,3
080770004002016,3
080770004002017,3
080770004002018,3
080770004002019,3
080770004002020,3
080770004002021,3
080770005001009,3
080770005001010,3
080770005002000,3
080770005002001,3
080770005002002,3
080770005002003,3
080770005002004,3
080770005002005,3
080770005002006,3
080770005002007,3
080770005002008,3
080770005002009,3
080770006011005,3
080770006011008,3
080770006011009,3
080770006011010,3
080770010021022,3
080770010022007,3
080770010022008,3
080770010022009,3
080770010022010,3
080770010022011,3
080770010022012,3
080770006011006,3
080770006011007,3
080770006012011,3
080770006012012,3
080770006012013,3
080770006023003,3
080770006023004,3
080770006023005,3
080770006023006,3
080770006023007,3
080770006023008,3
080770006023009,3
080770006023010,3
080770006023011,3
080770006023012,3
080770006023013,3
080770006023014,3
080770006023015,3
080770006023016,3
080770006023017,3
080770006023018,3
080770006023019,3
080770006023020,3
080770006023021,3
080770006024002,3
080770006024003,3
080770006024004,3
080770006024005,3
080770006024006,3
080770006024007,3
080770006024008,3
080770006024012,3
080770006025000,3
080770006025001,3
080770006025002,3
080770006025003,3
080770006025004,3
080770006025005,3
080770006025006,3
080770006025007,3
080770006025008,3
080770006025009,3
080770006025010,3
080770006025011,3
080770006025012,3
080770006025013,3
080770006025014,3
080770007002001,3
080770007002002,3
080770007002003,3
080770007002017,3
080770007002018,3
080770007002019,3
080770007002020,3
080770007002021,3
080770007002027,3
080770007003002,3
080770007003003,3
080770007003004,3
080770007003005,3
080770007003006,3
080770007003007,3
080770007003008,3
080770007003009,3
080770007003010,3
080770007003011,3
080770007003012,3
080770007003013,3
080770007003014,3
080770007003015,3
080770007003016,3
080770007003017,3
080770007003018,3
080770007003019,3
080770007003020,3
080770007003021,3
080770007003022,3
080770007003023,3
080770007003024,3
080770007003025,3
080770007003026,3
080770007003027,3
080770007003028,3
080770007003029,3
080770007003030,3
080770007003031,3
080770007003033,3
080770007003034,3
080770007003035,3
080770007003036,3
080770007003037,3
080770007003038,3
080770007003039,3
080770007003040,3
080770008012002,3
080770006013000,3
080770006013001,3
080770006013002,3
080770006013003,3
080770006013004,3
080770006013005,3
080770006013006,3
080770006013007,3
080770006013008,3
080770006013009,3
080770006013010,3
080770006013011,3
080770006013012,3
080770006013013,3
080770006013014,3
080770006013015,3
080770006013016,3
080770006013017,3
080770006013018,3
080770006013019,3
080770006013020,3
080770006021000,3
080770006021001,3
080770006021002,3
080770006021003,3
080770006021004,3
080770006021005,3
080770006021006,3
080770006021007,3
080770006021008,3
080770006021009,3
080770006021010,3
080770006021011,3
080770006021012,3
080770006021013,3
080770006021014,3
080770006022000,3
080770006022001,3
080770006022006,3
080770006022007,3
080770006022008,3
080770006022009,3
080770006022010,3
080770006022011,3
080770006023000,3
080770006023001,3
080770006023002,3
080770006023022,3
080770006023023,3
080770010013022,3
080770010013023,3
080770010013024,3
080770011043019,3
080770011031005,3
080770011031006,3
080770011031007,3
080770011031008,3
080770011031009,3
080770011031010,3
080770011031011,3
080770011031012,3
080770011031013,3
080770011031014,3
080770011031015,3
080770011031016,3
080770011031017,3
080770011031018,3
080770011031019,3
080770011031020,3
080770011031021,3
080770011031022,3
080770011031023,3
080770011032000,3
080770011032001,3
080770011032002,3
080770011032003,3
080770011032004,3
080770011032007,3
080770011032010,3
080770011032011,3
080770011032028,3
080770011032029,3
080770011032030,3
080770011032034,3
080770011032035,3
080770011032036,3
080770011041020,3
080770011043005,3
080770011043006,3
080770011044000,3
080770011044002,3
080770011044004,3
080770011044005,3
080770011044006,3
080770011044007,3
080770011044008,3
080770011044009,3
080770011044011,3
080770011044012,3
080770011044013,3
080770011044014,3
080770011044015,3
080770011044019,3
080770011044020,3
080770011044021,3
080770011044022,3
080770011044023,3
080770011022005,3
080770011022006,3
080770011022007,3
080770011022008,3
080770011022019,3
080770011022020,3
080770011022021,3
080770011041001,3
080770011041002,3
080770011041003,3
080770011041004,3
080770011041006,3
080770011041007,3
080770011041008,3
080770011041010,3
080770011041011,3
080770011041012,3
080770011041013,3
080770011041014,3
080770011041015,3
080770011041016,3
080770011041021,3
080770011041022,3
080770011041023,3
080770011041024,3
080770011041025,3
080770011041026,3
080770011041027,3
080770011042000,3
080770011042001,3
080770011042002,3
080770011042003,3
080770011042004,3
080770011042005,3
080770011042006,3
080770011042007,3
080770011042008,3
080770011042009,3
080770011042010,3
080770011042021,3
080770011043000,3
080770011043001,3
080770011043002,3
080770011043003,3
080770011043004,3
080770011043007,3
080770011043008,3
080770011043010,3
080770011043011,3
080770011043012,3
080770011043013,3
080770011043014,3
080770011043015,3
080770011043017,3
080770011043018,3
080770011043020,3
080770011043021,3
080770011043026,3
080770011043027,3
080770011044001,3
080770011044003,3
080770011044010,3
080770011044016,3
080770011044017,3
080770011044018,3
080770011044024,3
080770011022000,3
080770011022001,3
080770011022002,3
080770011022003,3
080770011022004,3
080770011022012,3
080770011022013,3
080770011023004,3
080770011023006,3
080770011023007,3
080770011023008,3
080770011023021,3
080770011024005,3
080770011024009,3
080770011024010,3
080770011024011,3
080770011024013,3
080770011024014,3
080770011024015,3
080770011024016,3
080770011024018,3
080770011024020,3
080770011024021,3
080770011024022,3
080770011024025,3
080770011024026,3
080770011024027,3
080770011024028,3
080770011024029,3
080770011024030,3
080770011024031,3
080770011024032,3
080770011024033,3
080770011024034,3
080770011024035,3
080770011024036,3
080770011024037,3
080770011024038,3
080770011024039,3
080770011024040,3
080770011024041,3
080770011024042,3
080770011024043,3
080770011024044,3
080770011024045,3
080770011024046,3
080770011024047,3
080770011024048,3
080770011024058,3
080770011024059,3
080770011024060,3
080770011024061,3
080770011024062,3
080770011024063,3
080770011024064,3
080770011032008,3
080770011032009,3
080770011032012,3
080770011032013,3
080770011032014,3
080770011032015,3
080770011032016,3
080770011032017,3
080770011032018,3
080770011032019,3
080770011032020,3
080770011032021,3
080770011032022,3
080770011032023,3
080770011032024,3
080770011032025,3
080770011032026,3
080770011032027,3
080770011032031,3
080770011032032,3
080770011041000,3
080770011041005,3
080770011041009,3
080770011041017,3
080770011041018,3
080770011041019,3
080770011041028,3
080770011041029,3
080770008021000,3
080770008021008,3
080770011021000,3
080770011021002,3
080770011021005,3
080770011021006,3
080770011021007,3
080770011021008,3
080770011021009,3
080770011021010,3
080770011021011,3
080770011021012,3
080770011021013,3
080770011021014,3
080770011021018,3
080770011021019,3
080770011021022,3
080770011021023,3
080770011021024,3
080770011021025,3
080770011021027,3
080770011021028,3
080770011021029,3
080770011021035,3
080770011021036,3
080770011021039,3
080770011021040,3
080770011022009,3
080770011022010,3
080770011022011,3
080770011022014,3
080770011022015,3
080770011022016,3
080770011022018,3
080770011022022,3
080770011022023,3
080770011023000,3
080770011023001,3
080770011023002,3
080770011023003,3
080770011023005,3
080770011023009,3
080770011023010,3
080770011023011,3
080770011023012,3
080770011023013,3
080770011023014,3
080770011023015,3
080770011023016,3
080770011023017,3
080770011023018,3
080770011023019,3
080770011023020,3
080770011023022,3
080770011023023,3
080770011023024,3
080770011023025,3
080770011023026,3
080770011023027,3
080770017032007,3
080770017032008,3
080770017032009,3
080770017032010,3
080770017032011,3
080770017032012,3
080770017032013,3
080770017032014,3
080770017032015,3
080770017032016,3
080770017032018,3
080770017032021,3
080770017032022,3
080770017032024,3
080770017071000,3
080770017071002,3
080770017071004,3
080770017052025,3
080770017053006,3
080770017053007,3
080770017053008,3
080770017053009,3
080770017053010,3
080770017053011,3
080770017053012,3
080770017053013,3
080770017053014,3
080770017053015,3
080770017053016,3
080770017053017,3
080770017053018,3
080770017053019,3
080770017063000,3
080770017063001,3
080770017063002,3
080770017063003,3
080770017063004,3
080770017063005,3
080770017063009,3
080770017063010,3
080770017063011,3
080770017063012,3
080770017063013,3
080770017071001,3
080770017071005,3
080770017071008,3
080770017071009,3
080770017071010,3
080770017071011,3
080770017071012,3
080770017071016,3
080770017071017,3
080770017071018,3
080770017073000,3
080770017073001,3
080770017073002,3
080770017073003,3
080770017073004,3
080770017073005,3
080770017073006,3
080770017073007,3
080770017073008,3
080770017073009,3
080770017073046,3
080770017073048,3
080770017021016,3
080770017021017,3
080770017021019,3
080770017021020,3
080770017051018,3
080770017051019,3
080770017052000,3
080770017052001,3
080770017052002,3
080770017052003,3
080770017052004,3
080770017052005,3
080770017052006,3
080770017052022,3
080770017052023,3
080770017052024,3
080770017052026,3
080770017052027,3
080770017052028,3
080770017053000,3
080770017053001,3
080770017053002,3
080770017053003,3
080770017053004,3
080770017053005,3
080770017053020,3
080770017053021,3
080770017063006,3
080770017063007,3
080770017063008,3
080770017063014,3
080770017063015,3
080770017063016,3
080770017063017,3
080770017064001,3
080770017064002,3
080770017064003,3
080770017064004,3
080770017064005,3
080770017064006,3
080770017064007,3
080770017064008,3
080770017064009,3
080770017064010,3
080770017064011,3
080770017064012,3
080770017064013,3
080770017064014,3
080770017064015,3
080770017064016,3
080770017064017,3
080770017064018,3
080770017064024,3
080770018001115,3
080770018001116,3
080770018001117,3
080770018001119,3
080770018001120,3
080770018001121,3
080770018001122,3
080770018001123,3
080770018001125,3
080770018001127,3
080770018001128,3
080770018001129,3
080770018001130,3
080770018001131,3
080770018001132,3
080770018001133,3
080770018001134,3
080770018001135,3
080770018001139,3
080770018001143,3
080770018002118,3
080770018002119,3
080770018002120,3
080770018002122,3
080770018002123,3
080770018002124,3
080770018002125,3
080770018002126,3
080770018002127,3
080770018002128,3
080770018002134,3
080770018002135,3
080770018002136,3
080770018002141,3
080770018002142,3
080770018002143,3
080770018002145,3
080770018002146,3
080770018002147,3
080770018002148,3
080770018002149,3
080770018002152,3
080770018002153,3
080770018002154,3
080770018002155,3
080770018002160,3
080770018002161,3
080770018002162,3
080770018002163,3
080770018002164,3
080770018002165,3
080770018002180,3
080770018002181,3
080770018002182,3
080770018002183,3
080770018002184,3
080770018002186,3
080770018002187,3
080770018002188,3
080770018002191,3
080770018002192,3
080770018002193,3
080770018002194,3
080770018002195,3
080770018002199,3
080770018002200,3
080770018002201,3
080770018002202,3
080770018002203,3
080770018002204,3
080770018002205,3
080770018002206,3
080770018002207,3
080770018002208,3
080770018002209,3
080770018002210,3
080770018002211,3
080770018002212,3
080770018002213,3
080770018002214,3
080770018002215,3
080770018002216,3
080770018002217,3
080770018002218,3
080770018002219,3
080770018002220,3
080770018002221,3
080770018002222,3
080770018002223,3
080770018002224,3
080770018002225,3
080770018002226,3
080770018002227,3
080770018002228,3
080770018002229,3
080770018002230,3
080770018002231,3
080770018002232,3
080770018002233,3
080770018002234,3
080770018002236,3
080770018002237,3
080770018002238,3
080770018002239,3
080770018002240,3
080770018002241,3
080770018002242,3
080770018002243,3
080770018002244,3
080770018002245,3
080770018002246,3
080770018002247,3
080770018002248,3
080770018002249,3
080770018002250,3
080770018002251,3
080770018002252,3
080770018002253,3
080770018002254,3
080770018002255,3
080770018002256,3
080770018002257,3
080770018002258,3
080770018002262,3
080770018002263,3
080770018002264,3
080770018002265,3
080770018002266,3
080770018002267,3
080770018002268,3
080770018002269,3
080770018002270,3
080770018002271,3
080770018002273,3
080770018002295,3
080770018001000,3
080770018001001,3
080770018001002,3
080770018001003,3
080770018001004,3
080770018001005,3
080770018001006,3
080770018001007,3
080770018001008,3
080770018001009,3
080770018001010,3
080770018001011,3
080770018001012,3
080770018001013,3
080770018001014,3
080770018001015,3
080770018001016,3
080770018001017,3
080770018001018,3
080770018001019,3
080770018001020,3
080770018001021,3
080770018001022,3
080770018001023,3
080770018001024,3
080770018001025,3
080770018001026,3
080770018001027,3
080770018001028,3
080770018001029,3
080770018001030,3
080770018001031,3
080770018001032,3
080770018001033,3
080770018001034,3
080770018001035,3
080770018001036,3
080770018001037,3
080770018001038,3
080770018001039,3
080770018001040,3
080770018001041,3
080770018001042,3
080770018001043,3
080770018001044,3
080770018001045,3
080770018001046,3
080770018001047,3
080770018001048,3
080770018001049,3
080770018001050,3
080770018001051,3
080770018001052,3
080770018001053,3
080770018001054,3
080770018001055,3
080770018001056,3
080770018001057,3
080770018001058,3
080770018001059,3
080770018001060,3
080770018001061,3
080770018001062,3
080770018001063,3
080770018001064,3
080770018001065,3
080770018001066,3
080770018001067,3
080770018001068,3
080770018001069,3
080770018001070,3
080770018001071,3
080770018001072,3
080770018001073,3
080770018001074,3
080770018001075,3
080770018001076,3
080770018001077,3
080770018001078,3
080770018001079,3
080770018001080,3
080770018001081,3
080770018001082,3
080770018001083,3
080770018001084,3
080770018001085,3
080770018001086,3
080770018001087,3
080770018001088,3
080770018001089,3
080770018001090,3
080770018001091,3
080770018001092,3
080770018001093,3
080770018001094,3
080770018001095,3
080770018001096,3
080770018001097,3
080770018001098,3
080770018001099,3
080770018001100,3
080770018001101,3
080770018001102,3
080770018001103,3
080770018001104,3
080770018001105,3
080770018001106,3
080770018001107,3
080770018001108,3
080770018001109,3
080770018001110,3
080770018001111,3
080770018001112,3
080770018001113,3
080770018001114,3
080770018001118,3
080770018001124,3
080770018001126,3
080770018001136,3
080770018001137,3
080770018001138,3
080770018001140,3
080770018001141,3
080770018001142,3
080770018001144,3
080770018002000,3
080770018002106,3
080770018002129,3
080770018002130,3
080770018002131,3
080770018002132,3
080770018002133,3
080770018002137,3
080770018002138,3
080770018002139,3
080770018002140,3
080770018002235,3
080770018002294,3
080799736001000,8
080799736001001,8
080799736001002,8
080799736001003,8
080799736001004,8
080799736001005,8
080799736001006,8
080799736001007,8
080799736001008,8
080799736001009,8
080799736001010,8
080799736001011,8
080799736001012,8
080799736001013,8
080799736001014,8
080799736001015,8
080799736001016,8
080799736001017,8
080799736001018,8
080799736001019,8
080799736001020,8
080799736001021,8
080799736001022,8
080799736001023,8
080799736001024,8
080799736001025,8
080799736001026,8
080799736001027,8
080799736001028,8
080799736001029,8
080799736001030,8
080799736001031,8
080799736001032,8
080799736001033,8
080799736001034,8
080799736001035,8
080799736001036,8
080799736001037,8
080799736001038,8
080799736001039,8
080799736001040,8
080799736001041,8
080799736001042,8
080799736001043,8
080799736001044,8
080799736001045,8
080799736001046,8
080799736001047,8
080799736001048,8
080799736001049,8
080799736001050,8
080799736001051,8
080799736001052,8
080799736001053,8
080799736001054,8
080799736001055,8
080799736001056,8
080799736001057,8
080799736001058,8
080799736001059,8
080799736001060,8
080799736001061,8
080799736001062,8
080799736001063,8
080799736001064,8
080799736001065,8
080799736001066,8
080799736001067,8
080799736001068,8
080799736001069,8
080799736001070,8
080799736001071,8
080799736001072,8
080799736001073,8
080799736001074,8
080799736001075,8
080799736001076,8
080799736001077,8
080799736001078,8
080799736001079,8
080799736001080,8
080799736001081,8
080799736001082,8
080799736001083,8
080799736001084,8
080799736001085,8
080799736001086,8
080799736001087,8
080799736001088,8
080799736001089,8
080799736001090,8
080799736001091,8
080799736001092,8
080799736001093,8
080799736001094,8
080799736001095,8
080799736001096,8
080799736001097,8
080799736001098,8
080799736001099,8
080799736001100,8
080799736001101,8
080799736001102,8
080799736001103,8
080799736001104,8
080799736001105,8
080799736001106,8
080799736001107,8
080799736001108,8
080799736001109,8
080799736001110,8
080799736001111,8
080799736001112,8
080799736001113,8
080799736001114,8
080799736001115,8
080799736001116,8
080799736001117,8
080799736001118,8
080799736001119,8
080799736001120,8
080799736001121,8
080799736001122,8
080799736001123,8
080799736001124,8
080799736001125,8
080799736001126,8
080799736001127,8
080799736001128,8
080799736001129,8
080799736001130,8
080799736001131,8
080799736001132,8
080799736001133,8
080799736001134,8
080799736001135,8
080799736001136,8
080799736001137,8
080799736001138,8
080799736001139,8
080799736001140,8
080799736001141,8
080799736001142,8
080799736001143,8
080799736001144,8
080799736001145,8
080799736001146,8
080799736001147,8
080799736001148,8
080799736001149,8
080799736001150,8
080799736001151,8
080799736001152,8
080799736001153,8
080799736001154,8
080799736001155,8
080799736001156,8
080799736001157,8
080799736001158,8
080799736001159,8
080799736001160,8
080799736001161,8
080799736001162,8
080799736001163,8
080799736001164,8
080799736001165,8
080799736001166,8
080799736001167,8
080799736001168,8
080799736001169,8
080799736001170,8
080799736001171,8
080799736001172,8
080799736001173,8
080799736001174,8
080799736001175,8
080799736001176,8
080799736001177,8
080799736001178,8
080799736001179,8
080799736001180,8
080799736001181,8
080799736001182,8
080799736001183,8
080799736001184,8
080799736001185,8
080799736001186,8
080799736001187,8
080799736001188,8
080799736001189,8
080799736001190,8
080799736001191,8
080799736001192,8
080799736001193,8
080810003001049,3
080810003001050,3
080810003001051,3
080810003001052,3
080810003001053,3
080810003001054,3
080810003001055,3
080810003001056,3
080810003001057,3
080810003001085,3
080810003002002,3
080810003002003,3
080810003002004,3
080810003002005,3
080810003002009,3
080810003002010,3
080810003002011,3
080810003002012,3
080810003002013,3
080810003002014,3
080810003002015,3
080810003002016,3
080810003002017,3
080810003002018,3
080810003002019,3
080810003002020,3
080810003002021,3
080810003002022,3
080810003002023,3
080810003002024,3
080810003002025,3
080810003002026,3
080810003002027,3
080810003002028,3
080810003002029,3
080810003002030,3
080810003002031,3
080810006002130,3
080810006002131,3
080810006002132,3
080810006002135,3
080810006002140,3
080810006002141,3
080810006002149,3
080810006002160,3
080810006002161,3
080810006002164,3
080810006002165,3
080810006002166,3
080810006002167,3
080810006002168,3
080810006002169,3
080810006002170,3
080810006002171,3
080810006002172,3
080810006002173,3
080810006002174,3
080810006002175,3
080810006002176,3
080810006002177,3
080810006002178,3
080810006002179,3
080810006002186,3
080810006002187,3
080810006002188,3
080810006002189,3
080810006002190,3
080810006002191,3
080810006002291,3
080810006002292,3
080810003001020,3
080810003001028,3
080810003001030,3
080810003001031,3
080810003001032,3
080810003001033,3
080810003001034,3
080810003001040,3
080810003001041,3
080810003001042,3
080810003001043,3
080810003001044,3
080810003001045,3
080810003001058,3
080810003001059,3
080810003001060,3
080810003001061,3
080810003001062,3
080810003001063,3
080810003001064,3
080810003001065,3
080810003001066,3
080810003001067,3
080810003001068,3
080810003001069,3
080810003001070,3
080810003001071,3
080810003001072,3
080810003001073,3
080810003001074,3
080810003001075,3
080810003001076,3
080810003001077,3
080810003001078,3
080810003001079,3
080810003001080,3
080810003001081,3
080810003001082,3
080810003001083,3
080810003001086,3
080810005002023,3
080810005005010,3
080810005005011,3
080810005005014,3
